match_keyword,standard_product_name,brand,product_group,main_ingredient,category_major,category_middle,category_sub,classification_source,classification_score,manual_lock,review_status,enabled,admin_action,admin_updated_at,note
리얼테인 셀리뉴 퍼스트 에센스 180ml * 4통 + 셀리뉴 스프레이 30ml *2통 증정,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
리얼테인 셀리뉴 퍼스트 에센스 180ml * 4통 + 에센스 30ml *2통 증정,,,,,,,,pending,,N,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
리얼테인 셀리뉴 퍼스트 에센스 180ml * 4통 + 에센스 본품 1통 더! + 셀리뉴 스프레이 30ml 증정,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
리얼테인 셀리뉴 퍼스트 에센스 180ml * 8통 + 셀리뉴 스프레이 30ml *2통 증정,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
링콘 델라 수베티카 올리브오일 500mlX3병+논나 카를로타 애사비 1병,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
마시는 하루견과 180ml 80팩,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
마음식당소갈비찜1,,,,,,,,,,,확인필요,N,,,2026-08-27 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
만능 손질새우 with 정호영 / 14팩 x 140g,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
만블링 한우채끝스테이크 150gx10팩,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
만선어시장 손질새우 총 300마리 세트,,,,,,,,pending,,N,확인필요,N,,,2026-09-03 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
말자할매 가시제거 순살 조기 140토막,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
